# Constructed from biom file																																													
#OTU ID	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d16_1	d16_2	d16_3	d16_4	d16_5	d16_6	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d4_1	d4_2	d4_3	d4_4	d4_5	d4_6	d8_1	d8_2	d8_3	d8_4	d8_5	d8_6	donor	food1	food2	m1	m2	m3	m4	m5	m6
5660e543463478a775512f4312e9080b	0	52	38	0	0	0	0	93	478	0	0	0	10	0	205	0	0	0	0	218	53	0	0	0	0	10	16	10	0	9	0	24	57	79	149	25	0	0	0	4	4	0	0	0	0
108d0d3a9591880503aace6d803d3b5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	42	150	312	227	11
9d919e91eaf3ae970267803b8eac7929	0	0	0	0	58	0	0	0	0	0	10	0	717	0	16	0	0	0	0	0	0	0	251	0	0	0	0	0	928	0	0	0	36	0	47	0	0	0	0	0	0	0	0	0	0
4d50c3eca571e5f72cea55c816ac0721	0	0	0	2	5	0	1	0	0	18	0	0	216	27	0	222	0	10	8	0	0	0	9	6	0	0	5	0	0	0	0	0	0	0	32	0	99	0	0	40	40	197	160	170	0
f5b44480d4934362d1c0526ec24952a4	101	0	26	0	0	63	47	0	45	0	0	141	38	0	38	149	0	0	19	0	0	0	0	89	40	0	55	0	0	256	105	0	0	0	0	80	0	0	0	0	0	0	0	0	0
e50d3e3baa47a18fdb02f3eb8455dcdd	0	0	15	314	86	4	0	12	15	473	126	0	18	13	0	0	129	8	0	20	32	76	74	0	0	0	54	19	61	0	0	80	30	10	0	0	71	0	0	0	0	0	0	0	5
2db2c778bdcf104e58133c0fa43b093d	0	0	41	9	58	0	0	8	98	7	22	0	363	64	96	0	16	99	6	9	188	12	85	0	12	13	116	3	172	0	0	33	5	5	140	0	0	0	0	2	2	0	2	1	0
f450ebd4bed83b1a2291c427f6f92b12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	286	416	300
13fa78ddb391acf26e3ff6831b688cb8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	331	331	92	114	60	188
bd5dd923602c97705670e0c23a0eecfd	43	169	45	0	72	0	36	58	26	0	0	0	0	17	7	0	0	11	39	66	39	0	0	0	7	155	46	0	14	28	11	42	158	0	26	38	0	0	0	0	0	0	0	1	0
fb483644fdfdf7dd02ad0936517ddd61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	548	725	0	0	0	0	0	0
25f58dc188f58db3f8b5a138629035e0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	631	619	0	0	0	0	0	0
06e2aec0a8afdad394fba3a6f9232644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	20	325	325	107	44	45	349
f79090b0ebbd8ba363f49cb2e0b88d83	0	0	109	0	0	18	10	0	15	0	0	209	0	0	58	8	0	0	11	3	2	0	0	6	55	0	0	0	0	652	0	6	0	11	0	0	0	0	0	0	0	2	0	7	0
5812c30563f3e039828e2be8484970ed	0	0	0	0	34	0	0	0	0	0	114	0	389	0	0	0	0	121	0	0	0	0	689	0	0	0	0	0	87	0	0	0	0	0	286	0	0	0	0	14	14	0	0	2	0
71d9963019f4bd70366aa14ecf4ab874	0	30	12	0	60	0	13	47	18	0	219	0	59	29	0	0	0	42	16	47	113	0	163	0	131	0	101	0	67	0	23	112	36	0	17	0	0	0	0	8	8	0	0	6	0
6206abd26a347d4a9b644cfb14574dc1	187	0	43	0	0	61	74	69	189	0	0	46	0	0	0	0	0	0	0	50	43	0	0	51	62	0	0	0	0	52	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0
4e771bf1dc1181a2ed72ca6d00f44c07	0	82	0	0	13	0	0	85	0	0	79	0	45	10	0	0	0	7	2	140	13	0	67	0	43	0	71	0	20	0	100	251	200	18	28	0	0	0	0	6	6	1	0	0	0
158d329548f267c90ea60ebf7c505448	153	0	39	0	0	68	59	48	198	0	0	63	25	0	0	0	0	0	25	71	72	0	0	53	44	0	18	0	0	52	0	0	0	0	0	105	0	0	0	10	10	0	0	0	0
ee592f0bb4168fd99438caf8ac1e4f31	0	9	3	0	0	0	0	9	0	0	220	0	0	255	0	0	177	0	0	15	0	0	189	0	0	0	4	0	223	0	0	31	70	0	174	0	82	0	0	0	0	0	0	0	0
abc271a299a9346d4da97c91f285899e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	333	210	200
8af23a7c38e9061ac59cb201ae458679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	149	243	296	200
92174c35b62d82b632ceca206481f670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377	377	23	53	65	300
3258079e6bd2c758dbd091153c8d03de	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	274	259	250
a567165ac9db0cde75dfc5d5cab23013	0	0	142	0	1	0	0	0	637	0	332	0	25	0	0	0	0	0	7	0	46	0	9	0	0	0	120	0	13	0	0	47	0	0	0	0	0	0	0	5	5	0	0	0	0
7f22b5cb349f5312ddf6a37a91efb5c8	32	0	0	0	0	66	44	0	47	0	317	7	0	4	57	0	13	56	69	0	84	0	239	33	40	0	89	0	48	15	0	8	64	0	6	0	0	0	0	0	0	0	0	0	2
4a668b3ab5310428163cbf3531432425	0	89	13	0	9	0	0	206	27	0	34	0	0	0	0	0	52	47	0	227	171	0	30	0	0	0	111	0	0	0	0	19	38	0	73	0	0	0	0	0	0	0	0	0	0
7c02309d1db21557d76d904e645a02e8	49	36	68	0	22	23	34	42	73	0	0	31	58	40	0	0	0	0	30	43	55	0	0	37	36	10	75	0	37	145	41	47	0	0	12	19	0	0	0	0	0	0	0	0	0
3c5452ae990b2ac41b43ca355333439f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	22	89	283	248	250
f336d2e0329e56120605cd5b8cbcddfd	0	45	0	0	0	0	0	567	0	0	0	0	19	0	0	0	0	0	6	0	0	0	31	0	52	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0
e830769e1e71af550606cc1de7069084	59	0	204	0	0	58	20	0	134	0	0	48	0	0	32	0	0	0	29	0	230	0	0	27	33	0	51	0	0	33	84	0	0	0	0	48	0	0	0	0	0	0	0	0	0
0c5d99ede018f53d409405beead1d9ed	0	3	15	0	0	0	0	195	0	0	0	0	0	24	0	0	0	25	0	510	0	0	0	0	0	0	0	0	0	0	0	111	17	0	0	0	0	0	0	7	7	0	4	0	0
5ceff231f38c4c022ba1af063c10eb20	0	0	0	0	0	0	0	0	0	11	0	0	100	16	0	348	9	22	1	8	0	0	0	0	3	0	14	0	2	0	0	0	0	29	69	0	95	0	0	0	0	149	74	102	100
a523e3a497906248788991239b018f2f	0	0	0	0	0	9	0	0	0	0	115	0	32	0	8	0	431	217	0	0	0	0	56	17	20	0	0	0	101	0	0	6	59	0	8	0	0	0	0	0	0	0	0	6	0
2ce2c4183f9f23c9c822dd175b593cd7	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	10	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	125	266	165	200
7a35ee95286e3d78831446df59c03c6a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	28	172	243	210	200
7c0b842c26d2d5140bb9b480ee13fa38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	34	116	157	214	200
c3e70de7c0425c912039d8314facee21	0	102	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	167	0	0	0	0	0	28	0	0	0	0	20	0	0	6	6	0	0	0	0
b81f2b25c2b63e278a14cf798abec39f	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	18	235	235	153	57	17	231
9ba90719bb9bb9fb9b1eaf24427f51f5	11	33	31	0	142	0	24	7	25	0	120	0	205	38	0	0	100	15	29	45	13	0	23	0	4	5	59	0	6	0	4	9	223	0	4	0	0	0	0	5	5	0	0	0	0
6977f532c3c7d6e782960fdf7abeadd2	0	0	0	131	0	0	0	0	0	140	0	0	0	0	93	81	220	0	0	0	0	189	0	0	0	0	0	62	0	0	0	0	0	75	147	0	46	0	0	0	0	30	0	0	0
e8ee948db5bd94e06a56f46286625e40	0	39	0	0	0	158	0	35	0	0	0	111	0	0	60	0	0	116	0	0	0	0	0	110	0	58	60	0	0	59	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a82c6ada61a5a270e84df7c063833029	0	0	109	0	6	0	32	0	264	33	44	0	55	24	52	0	23	0	45	0	40	86	77	0	92	0	51	31	0	0	0	0	0	35	24	0	9	0	0	0	0	0	0	0	0
add35e456677e096b8703df28f763145	0	0	0	6	0	0	0	0	0	6	0	0	0	69	25	0	257	4	0	0	0	5	0	0	0	0	0	0	70	0	0	0	0	14	22	0	768	0	0	28	28	0	0	0	3
00e6557881644044e1b7d14b403494e0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	145	145	87	43	21	374
1d202ca6cb57867ee8a6cb294e031d99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	81	0	0	0	0	0	301	0	0	0	0	0	748	0	0	44	0	0	0	0	0	0	0	0
f94c65c9efc5979ffd6c49efbea540f0	0	0	14	169	43	0	0	18	10	203	86	0	0	49	0	0	75	0	16	41	52	25	51	0	18	15	36	0	50	0	0	38	0	0	10	0	44	0	0	0	0	0	3	0	0
cf08ec7798d5f740d2aa40e425819299	0	0	0	107	0	0	0	0	0	352	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	196	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0
687fa27182bd3ea8bc754912e53f1689	0	0	0	0	0	0	0	0	0	24	0	0	28	0	0	0	579	0	0	0	0	121	15	0	0	0	0	0	464	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
3b98c09d170faf8dc41c840a4db5c8bb	0	0	0	0	0	0	0	0	0	0	0	0	4	349	39	0	297	0	0	0	0	0	4	0	1	0	0	0	260	0	0	0	2	7	1	0	13	0	0	0	0	0	9	0	4
acb0508dbd64a3881f3df457dd8bb131	98	0	51	0	0	0	55	0	130	0	0	48	0	0	27	0	0	39	0	0	30	0	0	55	34	0	217	0	0	53	0	0	0	0	0	52	0	0	0	0	0	4	0	0	0
c6787cac55dbe129cefb5e3a3909e5b4	0	0	0	371	0	0	0	0	0	254	0	0	0	0	0	0	0	1	0	0	0	213	0	2	0	0	0	31	0	0	4	0	0	167	0	13	22	0	0	0	0	3	0	0	0
c4ce3b7733cb2a9550b98f24989a196d	13	12	28	0	18	1	46	22	55	0	219	3	10	24	13	0	0	24	63	40	126	0	42	25	22	0	69	0	3	18	26	30	10	0	0	0	0	0	0	9	9	0	0	9	0
391bcefd6465501939920fe73449a286	117	0	9	0	63	0	0	0	133	0	53	0	0	0	0	0	0	0	0	0	128	0	217	0	106	0	0	0	0	0	0	0	0	0	22	0	0	0	0	2	2	0	0	0	0
ed60e83b9d99e9343dcab7e38ecf92c2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	46	214	199	200
0e0e14b02b24a1329360bb791a96d50f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	132	19	61	50	313
50a236409738d4e9858740c16414df44	0	0	10	30	188	0	0	6	58	13	40	0	39	30	0	0	62	6	17	33	105	14	183	0	2	0	26	20	131	0	0	12	0	19	8	0	12	0	0	0	0	0	0	0	0
899dd376aed4190f98f13cc2e4062a3e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	57	252	93	114	4
74096b8b9247dfeafb041763605a7b71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	18	564	0	1	0
c7b32cb5d15c8fdcf3b6e4898c9260ac	96	0	74	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	163	200	0	0	0	0	15	0	0	0	0	0	0	0	0	0
9e04798a424411bd0f988cb15ec51fda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	107	47	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	144	75	165	0	503	0	0	3	3	4	0	0	0
043eea44e1da22fe8f12484ec0cf4c37	0	0	0	69	57	0	0	0	0	43	46	0	41	0	0	0	35	0	0	0	0	34	43	0	0	0	0	2	603	0	0	0	178	0	6	0	0	0	0	0	0	0	0	0	0
09f0610b9ff19f0af8da8e24ef5b811e	0	0	0	68	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	613	0	0	0	0	0	81	0	0	32	0	0	0	0	0	0	0	0
046fc5e1eacc83d555fa6362c7de76b6	0	34	0	34	0	0	0	15	0	0	131	0	0	35	0	0	81	0	25	34	0	0	0	0	0	70	0	53	82	30	57	0	0	35	0	44	0	0	0	0	0	0	0	0	0
5232309b1a3a4ce56cb3ddeaa898c200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	223	176	100
40e763b05fe8cd96b347bef3f4fab431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	610
4661919587688137fe038858c0809e9f	0	0	0	0	0	0	0	0	6	0	0	0	0	232	0	0	0	0	0	13	20	0	0	0	0	0	44	27	0	0	0	382	0	7	0	0	0	0	0	0	0	0	0	0	0
c63033e68246c08a2d07141867ffa192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	51	233	163	200
06d452ada73a7797e1dc49de9e2a70a3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	833	0	0	0	0	0	0	0	0	0	0	0
1d9bad3216181f97c4cff1e3d70a472d	0	0	0	289	0	0	0	0	0	244	0	0	0	19	23	0	0	0	0	0	0	130	0	0	0	0	0	41	0	0	0	0	0	83	23	0	72	0	0	0	0	6	0	0	0
b7f51cb49d61cdc5418c56d286bb18bd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	30	83	177	116	100
f643c4aefd310ed340aae344d2f3cacf	0	0	0	62	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	578	0	0	0	0	0	71	0	0	44	0	0	0	0	0	0	0	0
6e548943d63a988bb8d6161277b596cb	0	7	25	156	13	0	0	47	5	75	35	0	0	11	0	0	18	0	0	116	0	25	60	0	0	19	0	106	7	0	0	73	0	0	0	0	6	0	0	0	0	0	0	0	0
57b68f23f0809bc0c01980c5c220f707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	18	113	140	156	108
b82e0ce3476b16062fbd64b310c28dd1	12	0	2	128	18	17	26	0	13	68	9	9	25	0	0	0	194	10	23	0	18	45	0	15	19	0	0	9	35	20	0	0	0	36	16	0	49	0	0	0	0	0	0	0	0
10c170d92f3eca85f036bda6b677d03f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	258	106	93	100
fdbb99fbdd1084e72459ed564b3e6d29	0	0	0	0	0	3	110	0	0	0	12	8	0	25	0	0	13	0	129	0	6	0	19	40	76	0	5	0	7	0	0	0	10	0	0	0	0	0	0	5	5	0	0	0	1
232b44e1fa51e866de17e97bd40279e8	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	31	0	0	0	0	0	721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9e41c79528c6857416c271a7519c1c0f	0	0	0	181	9	0	0	0	0	65	7	0	116	0	11	0	0	17	0	0	0	92	19	0	0	0	0	77	137	0	0	0	36	118	66	0	0	0	0	0	0	0	0	0	0
7949466fc643cc3abaacc5c3aab0fa9f	0	0	0	0	0	0	54	0	84	0	0	0	0	0	41	0	0	0	333	0	43	0	53	0	0	0	0	0	53	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0
dd9ef506ebe9720c926537498489d183	0	0	0	0	0	0	0	0	91	0	0	0	0	0	31	0	39	124	0	0	119	0	0	0	0	0	235	0	162	0	0	0	35	0	22	0	0	0	0	0	0	0	0	0	0
41bd5b3431109696c9ac1dff4380ebbe	0	0	72	0	0	0	0	33	9	0	0	0	0	52	23	0	0	10	0	147	0	0	22	0	0	0	0	0	0	0	52	164	20	0	0	0	0	0	0	0	0	0	0	0	0
9f186701547e992c135dfc00c7e74fd6	0	40	104	0	0	0	0	54	58	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	37	0	0	0	203	0	30	0	0	0	0	0	0	0	0	0	0	0	0
f778b87b33fb8ec271f38c4002132130	24	0	22	0	0	38	15	0	21	0	0	63	40	0	26	0	0	0	16	0	0	0	0	52	20	0	32	0	0	157	56	0	0	0	0	64	0	0	0	0	0	0	0	0	0
1b66470096cecdb84a1041f363dec989	0	25	13	0	0	82	0	134	25	0	0	69	12	4	0	0	0	0	0	54	50	0	0	49	0	0	7	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3b99ff0be3bc44c6a6877f4196652bb2	193	0	17	0	0	22	68	29	81	0	0	20	0	0	0	0	0	0	0	30	0	0	0	16	50	0	0	0	0	22	25	0	0	0	0	54	0	0	0	0	0	0	0	0	0
02321decdbcb52bf58e0a88f2942b282	0	0	0	0	7	0	0	0	0	9	0	0	3	0	0	77	2	0	0	0	0	9	5	0	0	0	4	0	2	0	0	0	0	50	22	0	19	0	0	0	0	151	66	86	100
b98694ec44fdd6658aeedc3761254a13	0	0	0	553	0	0	0	0	0	42	0	0	0	0	35	0	32	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	38	7	0	31	0	0	0	0	0	0	0	0
10024924cd3656778f7bfbad25312552	0	0	0	26	0	0	0	0	0	15	4	0	30	13	9	13	122	0	8	0	0	7	94	0	0	0	0	32	403	0	0	0	61	24	58	0	35	0	0	0	0	0	0	0	0
200f58e8b33d140bd8dbe247b2653d4d	0	0	0	69	0	0	0	0	0	421	0	0	0	0	0	0	0	0	0	0	0	302	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
3f6fd37a201ab928e65715a0f640cbb7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	405	0	0	0	0	0	3	0	0	0	0	0	39	0	298	0	0	0	0	0	0	0	0	0	0
550812f063c0f3552f60d657af73e311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	70	143	154	100
d7b6eddcf1612999fc447511f52f32bc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	190	184	100
4c3b877df3660472354e8d39169b7410	0	136	37	0	48	0	0	124	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8f55738a091f0f2e76055d6279b558a1	0	19	11	0	0	61	1	95	26	0	0	71	7	4	5	0	0	0	0	51	57	0	0	47	2	0	11	0	0	34	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c14c1f4abec5c96d96b2c43e033bf36d	0	0	7	0	28	0	0	0	0	0	71	0	105	115	18	0	14	0	0	0	6	0	46	0	0	0	22	0	77	0	0	13	109	0	132	0	0	0	0	0	0	0	0	0	0
9aef1358e73c5a0067301388809d5968	0	0	0	287	0	0	0	0	0	95	0	0	0	0	96	0	0	22	0	0	0	0	0	0	0	0	0	27	0	0	0	0	51	144	5	0	26	0	0	0	0	0	0	0	0
c14f250b19cdd858a16709d1c23a0002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	68	57	100
0d5ac1799908de6c5c923413288cfa59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
b14d7c0309924aafcc6f222b874e2d80	0	0	0	0	1	0	0	0	0	0	0	0	0	0	46	0	4	58	0	0	68	0	0	0	0	0	7	0	334	0	0	0	51	0	255	0	0	0	0	0	0	0	0	0	0
26f8a28445582821c0194f3c5c39a86e	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0
deee52796cd8beae96d800d727f94eaf	0	0	0	229	0	0	0	0	0	172	0	0	0	0	8	0	0	0	0	0	0	156	0	0	0	0	0	23	0	11	0	0	0	124	0	13	10	0	0	0	0	0	0	0	0
d6da686d32be5976a1ff5158e6a67ba5	0	0	0	0	10	0	0	0	1	0	161	0	25	25	0	0	0	221	0	0	0	0	224	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0
6a4e445975ff459821030ce6c017c1ed	0	0	0	39	0	0	0	0	0	75	0	0	0	0	37	215	0	0	0	0	0	268	0	0	0	0	0	55	0	0	0	0	0	116	1	0	71	0	0	0	0	0	0	0	0
7613c095b2d38ae23e20e4b0dc980cef	0	0	0	0	0	121	0	0	0	0	0	97	0	0	0	0	0	89	0	0	0	0	0	104	0	64	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4d62766fa1410b7efefa891a96d4445d	0	266	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40df6b9b2bcf099e08857c00ff350ff8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	22	143	182	100
e63fffcee680feea65eefb32061b431f	17	63	57	0	41	0	20	17	26	0	0	0	0	0	13	0	0	28	32	7	10	0	0	0	9	0	20	0	0	7	74	9	20	0	0	17	0	0	0	2	2	0	0	0	0
633eb09092c62e06b77a60fc1226adbc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	405	0	6	0
61e81657304f4db013d2749a8bafa708	31	0	0	0	0	49	26	0	0	0	0	188	0	0	0	0	0	0	24	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0
621f517d2ed20fa9a878fb621e9ba5ab	0	0	0	104	0	0	0	0	0	141	0	0	0	0	0	29	0	0	0	0	0	321	0	0	0	0	0	25	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0
47db60dd219a57b5db258d4737e05a15	0	0	15	0	0	0	35	0	196	0	0	0	0	0	55	0	0	114	163	0	4	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75dc19105d4772d1f60f43ca5d64c173	0	0	0	0	36	0	0	0	0	0	0	0	77	0	14	0	0	17	0	0	0	0	0	0	0	0	0	0	223	0	0	0	425	0	41	0	0	0	0	0	0	0	0	0	0
60692853fa0faf0ad79195c231f16ee2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	463	0	0	0	0	0	25	0	0	0	0	0	60	0	0	0	0	0	111	0	0	180	0	0	0	0	23	13	25	0
b772a58e4ed09bc326de028ae8f3aad5	0	0	0	0	0	0	0	0	0	0	0	0	10	0	53	0	451	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	4	0	177	0	0	0	0	0	0	0	0
162ddd5ead6a5afb1c209a0b42c8c099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	170	0	0	0	0	0	0	0	0	70	0	0	0	0	0	503	0	45	0	0	0	0	0	0	0	0	0	0
4af6005ae30c4246f267c5cbde36f24c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	155	42	25	25	125
ac0664beb887143e0ebfb2987a8cda7c	35	0	0	0	0	0	0	0	35	0	0	92	0	0	0	0	0	0	0	0	0	0	0	61	0	0	52	0	0	176	44	0	0	0	0	65	0	0	0	0	0	0	0	0	0
07fd3514b2df01ad384ebd98fdb4e5c2	0	0	16	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86ab6a70c6d75cd3639cd1d78d6fb995	0	0	0	0	0	0	0	0	0	0	0	0	69	64	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0
1776a0c5386d4756f9746a08a9f14813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	405	0	0	26	0	0	0	0	0	6	3	0
db86d10c6cccfc15dc70352367e22c23	17	0	0	0	0	51	26	0	0	0	0	188	0	0	0	0	16	0	23	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c7d83dd3d9e3c512bba056d4776cf73d	86	0	23	0	0	29	30	29	89	0	0	25	0	0	0	0	0	0	0	22	0	0	0	31	41	0	0	0	0	25	0	20	0	0	0	66	0	0	0	0	0	0	0	0	0
